date,tweet,user
2020-04-23 19:30:57+00:00,We just can’t thank you all enough for donations of funds. We went food shopping again today and spent £1500! Food is flying out our warehouse so funds are very appreciated. ,Medway_Foodbank
2020-04-23 19:25:42+00:00,They went shopping together and she picked out the white disco romper we see in TMP. He went from raggedy stubble because he couldn’t be bothered shaving to purposefully growing a beard. She was dubious but supportive about this.,captain_afab
2020-04-23 19:20:26+00:00,"The other day we went to Mid K and the niggas was still shopping so I’m roaming around the store still cuz the car locked n the chinese lady gon come up to me and say “Get out, please follow store policy you’re walking around with your bag” blaze blaze, i wasn’t gon steal SHIT",ricchfever
2020-04-23 19:14:36+00:00,"Crisis day 43. Today will be 31st workday out of 32 days for me, 32nd out of 33 for @M0SSHAGinthebag and schools have been out for 41 days now. It's been 10 days since we went grocery shopping. Fierce winds and snow flurries today. I expect work not to be too hard though.",ian_c_bell
2020-04-23 18:42:38+00:00,Neither do we! We are completely running out of room now though since we just went grocery shopping ourselves. I'm going to be giving our extra to a friend!,plantifullydana
2020-04-23 17:51:20+00:00,"Hi Steve, thanks, we are keeping well. I’m happy that you too are well. This morning I went out for shopping food(once a week)and this afternoon some housework and music in my garden. Fortunately, after rainy days, the weather is good, and flowers bloom. Have a good evening!!! ",ParriniL
2020-04-23 17:34:20+00:00,my mum left me in the car when she went shopping and i sucked all the battery out the car LMAOOO WE STUCK in the car park,thiccjeongukkie
2020-04-23 17:14:00+00:00,I try to make your birthday an event!! I think we went shopping the last time? Maybe I can take you out again this year! More rollin donuts and us guys being dudes,danawolf316
2020-04-23 17:07:34+00:00,"#tb to last weekend when we had to make do and went out for grocery shopping. This stubborn girl right here insisted on using public transportation although I rejected the idea multiple times. Guess who won in the end? Anyway, don't be like Ms. Joy right here and wear your mask. ",_jaehyeonjung
2020-04-23 16:34:26+00:00,The politicians and the corporations sold us out. And we all went for cheap shit by shopping at Walmart and now at Amazon. Stop the insanity. Support your local commerce and made in USA ,JebCasey
2020-04-23 16:09:54+00:00,"We're worse off overall. I remember part of 1 paycheck covering your rent &amp; food shopping. 2nd ck went into savings. You could buy a new car w/no problem, go on trips, eat out whenever, buy nice clothes, etc. Today it's pick &amp; chose bills!",lscain3834
2020-04-23 15:33:52+00:00,"Yeah the hubby went out last night shopping for groceries, still no sanitizer we do you have one thing of wipes. But he did score some bleach!!",JHardwickDuffy
2020-04-23 15:03:03+00:00,"I went grocery shopping today, going out for the first time in a while, and I can tell you we totally skipped this thing called “Spring”",sorin_mh
2020-04-23 13:57:28+00:00,"What a trip out! So we went to Morrisons in Waterloo, we went to get our shopping, Christine’s shopping and my Grandma asked if we could pick her up some ice lollies too!",benwilky99
2020-04-23 12:00:18+00:00,"The other day I was £4 short when I went to pay for my shop, but what happened next? Find out in my blog on Shopping, Suilven and Supporting Drivers. And yes, I did take a photo of £4 in coins just to illustrate my point...the things we do in lockdown! https://www.jamiestone.org.uk/shopping_blog",Jamie4North
2020-04-23 11:12:12+00:00,"It’s getting close to move, we are super excited and tired. We been out days for shopping some furnitures, we were thinking buy old ones but find out the delivery fee way to expensive so we went to IKEA, it’s great, no matter how many you buy only cost 30$delivery to your house",ZurakoGaming
2020-04-23 08:47:39+00:00,"Went out to get some shopping done. Amazingly, Poundland is open. Lovely blue sky, though, and a bit warm for what I was wearing. Spring is truly here, it's just a bummer we came enjoy it properly. But under normal circumstances, we'd be working at this time of day, anyway.",Nicoleseelig
2020-04-23 08:09:45+00:00,#rathmines definitely seemed busier last night when we went shopping. Lots of folks out and about seemingly for the natter. #socialdistancing going out the window. Expect more cases in a week. #covidireland,whatatweets
2020-04-23 07:56:35+00:00,"New vlog coming out today!!! At 8PM . We went to some historical places in #Berlin , chocollates shopping, we even tried out Berlin street food. Check it out at http://youtube.com/cikemalcheqelchannel",faiz_aqeel_
2020-04-23 07:37:01+00:00,He rests his forehead against hers always loving these intimate moments with the love of his life “I picked it out last week when we went shopping babe and I am happy you love it,LoganHowlett23
2020-04-23 07:23:47+00:00,"D hasn’t been up for doing any tasks. Not even sumdog. Ear infection is distracting He’s been out in the garden, took shopping to Great Gran on Saturday &amp; went a walk on Sun to the school. We said hello to the residents on colt ter who were in gardens chatting to each other",Jj212Jo
2020-06-02 20:24:19+00:00,Grossly uncool kitchen decor only Baby Boomers still think is cool,ALOTdotcom
2020-04-23 06:44:20+00:00,"lol, that too! Usually we have fresh ones here, and you should too, but with shopping limited, they are harder to find. There are still good frozen shellfish out there. I went with Pacific Seafood. The mussels were really good.",etherealspirits
2020-04-23 06:08:03+00:00,My pops used to get pissed when we went shopping when these came out. We weren’t leaving until there were at least 5 in the cart ,Willy_Jew3l
2020-04-23 04:42:36+00:00,Hey I really have been burnt out and exhausted the last few days so here are some good things that happened today: we went grocery shopping and got food! We planted another tomatillo and some mint I got a package today I pet our kitties,devin_renshaw
2020-04-23 04:10:00+00:00,"I had such a productive day! Did a workout, did all the laundry that had been piled up bc our washer and dryer had broke but we got a new one, went light grocery shopping, made banana pudding and Sean and I both read a chapter out of a new book. And it’s only 11pm goodnight",haileyncoyne
2020-04-23 03:03:52+00:00,Grocery shopping is my favorite thing to do. Mom and I went weekly and shared recipes and checked out new products. Now we support small businesses who have pivoted to selling groceries and I haven’t been in a store in 40+ days. We share a Shipt order if need be. I miss it ,KatieELongman
2020-04-23 02:40:09+00:00,"• I went grocery shopping for my mom today at Safeway, 5485 Harpers Farm Rd., Columbia, MD 21044. I'm always prepared with extra face masks and gloves, - if I see someone without it, I offer them one of my extras. We can all be safe, if we look out for one another. - RapaSHI ",Rapa224
2020-04-23 01:03:16+00:00,"Thanks for showing my point. Sweden tested early and a lot.They have PPE and tests.We do not! Isn’t not hard to understand. Also when people were told to stay home they did, here people went out shopping and crowded beaches. Oh &amp; health, have you seen their health compared to us?",oreosu18
2020-04-23 00:46:03+00:00,"I haven't been shopping for a month because I was prepared, but I went out today and I am shocked! It's like a fascist regime has taken over. We cannot stand for this. It is time to take back our lives.",Barbara5555
2020-04-22 22:49:12+00:00,"I went grocery shopping a few days ago, and the number of faded/grown out dye jobs I saw was honestly hilarious. Sure, it’s annoying, but we’re all looking raggedy together while keeping more people from getting sick. I think we can manage. ",chelseathenoble
2020-04-22 21:05:24+00:00,"I went to the shopping center that has a flame broiler across the in n out in panorama and there was so many gloves thrown on the floor, some people just don’t fucking get it not only is this virus killing people we are killing the planet and some ppl don’t care to pay attention",OhhhEmely
2020-04-22 20:49:13+00:00,You never know what the day is going to bring. I went out for my weekly grocery shopping run and out of nowhere came a horse on a busy road in Hartford. We got it under control. I hope whoever was riding her is okay. Hartford PD on site. #Vermont #VermontLife,ScottWoodwardVT
2020-04-22 20:40:18+00:00,Went on a walk with the kids to pick up trash in our small neighborhood and we filled a shopping bag half full with trash for #EarthDay Dominating the found trash of course was cigarette butts. Gross. Stop throwing your trash out your car window! Why do we allow this!???,VegB23
